idSugestaoResposta,sugestaoResposta,comentario,IDComentarioFK,IDUsuarioFK
2281,"Caro cliente, lamentamos sinceramente pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pela demora no atendimento e na entrega dos pedidos. Estamos trabalhando para melhorar nosso serviço e garantir uma experiência mais satisfatória para todos os clientes. Agradecemos pelo seu feedback e esperamos ter a oportunidade de lhe proporcionar uma experiência melhor no futuro.",Péssimo atendimento demora muito pra fazer e entregar os pedidos,200991.0,22526.0
2781,"Caro cliente,

Lamentamos profundamente pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pela demora na entrega do seu prato e pela falta de sabor adequado. Compreendemos a importância de servir alimentos de qualidade e preparados corretamente.

Vamos investigar o ocorrido com nossa equipe de cozinha para evitar que situações como essa se repitam. Também iremos reforçar a importância de fornecer talheres adequados aos nossos clientes.

Agradecemos por compartilhar sua experiência conosco, pois é através do feedback dos clientes que podemos melhorar nossos serviços. Esperamos ter a oportunidade de recebê-lo novamente em nosso restaurante para proporcionar uma experiência de qualidade.

Atenciosamente,
A equipe do restaurante","Não pretendo voltar nunca mais
Fui com a família 8 pessoas, pedimos peixe assado e esperamos uma hora e meia por um prato que demora 30 min pra ficar pronto, quando chegou estava sem sal, carbonizado, com as escamas queimadas, o que significa que não pode ser consumido 100%. O garçon trouxe colheres em lugar de garfo e faca para comermos.",202661.0,50740.0
1632,"Olá, lamento muito pela experiência negativa que teve no nosso restaurante. Agradeço por compartilhar seu feedback conosco. Vamos trabalhar para melhorar o atendimento e a agilidade na entrega dos pedidos. Espero que nos dê uma nova oportunidade no futuro.","Péssimo serviço, uma pessoa para atender, demora demais o nosso pedido e ainda vem frio. Não recomendo!!",146542.0,102559.0
1937,"Prezada cliente,

Lamentamos profundamente pela experiência negativa que você teve em nosso restaurante. Reconhecemos que nosso sistema de pagamento antecipado pode ser inconveniente, especialmente em dias de chuva intensa. Pedimos desculpas pelo transtorno causado ao deixar os clientes na fila expostos à chuva. 

Entendemos que a falta de guarda-chuvas disponíveis e a resposta grosseira de nossos funcionários foram inaceitáveis. Isso não reflete a qualidade do serviço que buscamos oferecer aos nossos clientes. 

Agradecemos por compartilhar sua experiência conosco. Seu feedback é extremamente importante para que possamos melhorar nossos processos e garantir que situações como essa não se repitam. 

Esperamos ter a oportunidade de recebê-la novamente em nosso restaurante, para que possamos proporcionar uma experiência mais agradável e satisfatória.

Atenciosamente,
A equipe do restaurante","Reservamos uma mesa para uma festa surpresa ontem. Ao chegarmos no local, eu com a aniversariante, chovia muito. Sempre achei desnecessário o sistema deles de fazer a gente pagar na entrada, mas ontem atingiu o auge do ridículo! Deixando os clientes na fila, QUE NAO ANDAVA, PEGANDO CHUVA! Se os convidados já não estivessem lá dentro esperando por nós, teríamos ido embora pra outro lugar COM CERTEZA! Um verdadeiro ABSURDO! As pessoas na fila reclamavam pros funcionários, mas eles respondiam com grosseria... Não disponibilizaram SEQUER guarda chuvas, não demonstraram o MENOR RESPEITO com os clientes. Realmente LAMENTÁVEL",162153.0,56304.0
2334,"Prezado cliente,

Agradecemos por compartilhar sua experiência conosco. Lamentamos profundamente que a comida não tenha atendido às suas expectativas durante a celebração do aniversário do seu amigo. 

Levamos muito a sério a qualidade dos nossos pratos e estamos revisando imediatamente as questões mencionadas, como pratos frios, massa sem tempero, salmão sem gosto e filé frio. Nossa equipe de cozinha será orientada a garantir que esses problemas não ocorram novamente.

Quanto ao Entrecot, entendemos que a situação foi ainda mais decepcionante, mesmo após solicitar a troca. Pedimos desculpas pelo inconveniente causado e estamos investigando o que pode ter ocorrido para que isso seja evitado no futuro.

Valorizamos muito a opinião dos nossos clientes e gostaríamos de ter a oportunidade de reconquistar sua confiança. Caso decida nos visitar novamente, faremos o possível para garantir uma experiência gastronômica satisfatória.

Atenciosamente,
[Seu nome]","Fomos em um grupo de 10 amigos, comemorar um aniversário. Infelizmente, comida abaixo da crítica. Pratos frios, massa sem tempero, salmão sem gosto, filé frio, e o pior Entrecot que comi na minha vida, mesmo após pedir que fosse trocado! Serviram o Entrecot frio.",212844.0,115204.0
2134,"Caro cliente, agradecemos pelo seu feedback. Lamentamos muito pelo incômodo causado pela fumaça e o cheiro provenientes da nossa churrasqueira. Vamos tomar medidas imediatas para resolver esse problema e garantir uma experiência mais agradável para todos os nossos clientes. Agradecemos por nos informar e esperamos recebê-lo novamente em breve.","O hambúrguer é bom, porém o lugar tem a churrasqueira do lado de fora e eles constantemente jogam água sobre ele e sai tanta fumaça que acaba fedorento demais, e é muito chato.",144030.0,79627.0
2898,"Caro cliente, agradecemos por compartilhar sua opinião sobre o preço de nosso restaurante. Lamentamos se nossa política de preços não atendeu às suas expectativas. Estamos sempre buscando maneiras de melhorar e oferecer uma experiência gastronômica de qualidade. Esperamos que você nos dê uma nova chance no futuro.",Muito caro,141217.0,35914.0
2764,"Prezada cliente,

Agradecemos por compartilhar sua experiência conosco. Ficamos felizes em saber que você apreciou nossos pratos de peixe na semana passada. No entanto, lamentamos sinceramente pelo ocorrido com seu pedido de filet mignon hoje.

Pedimos desculpas pela inconsistência no preparo do seu prato e pela falta de tempero adequado. Reconhecemos que isso certamente causou uma má impressão e entendemos sua frustração.

Gostaríamos de informar que estamos revisando internamente os procedimentos de cozinha para garantir que situações como essa não se repitam no futuro. Quanto à ausência do gerente, lamentamos que ele não tenha aparecido para resolver a situação.

Valorizamos sua opinião e esperamos ter a oportunidade de recebê-la novamente em nosso restaurante, para que possamos proporcionar-lhe uma experiência verdadeiramente satisfatória.

Atenciosamente,
Equipe do restaurante","Estamos passeando em Manaus.  Fui no restaurante na semana passada e todos os pratos de peixe estavam muito bons. Voltei hoje e pedimos um filet mignon mal passado. Ele veio ao ponto. Reclamamos e voltou um filet mal passado mas sem sal, pimenta, enfim, muito...ruim. A atendente, muito atenciosa, pediu mil desculpas. Mas o gerente não apareceu.Mais",220481.0,122611.0
1362,Agradecemos pelo seu feedback e lamentamos pelos inconvenientes causados durante sua visita ao nosso restaurante. Vamos reforçar o treinamento da nossa equipe de garçons para garantir um serviço mais atencioso e preciso. Valorizamos seu comentário e esperamos ter a oportunidade de recebê-la novamente para proporcionar uma experiência melhor.,"Garçom não prestava atenção no que pedíamos, trouxe o tipo de água errado, levou a sobremesa para outra mesa, trouxe a conta duas vezes e ainda quis pegar a conta antes de termos colocado o dinheiro. Ambiente ótimo, mas os garçons deixaram a desejar.",40911.0,46185.0
1070,"Olá, agradecemos por compartilhar sua experiência conosco. Lamentamos que nosso prato não tenha atendido às suas expectativas. Vamos levar em consideração suas observações sobre a textura da macaxeira e o sabor do molho. Também iremos revisar a preparação do espaguete ao sugo para garantir que não haja coentro adicionado. Agradecemos por seu feedback e continuaremos trabalhando para melhorar nossos pratos.","Não gostei . Pedi um nhoque de macaxeira com Molho de cogumelos. Horrível. Macaxeira amarra na boca, molho pesado, sem sabor. Espaguete ao sugo para criança que deveria ser básico cheio de coentro. Supremo de tambaqui do meu esposo ok, mas nada de excepcional. Acompanhamento...de macaxeira também mal cozido. Não recomendo. Mais nome do que entrega.Mais",222024.0,112550.0
1483,"Prezada cliente, lamentamos profundamente pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pela demora no atendimento e pelas desculpas inconsistentes que foram dadas. Entendemos a frustração de não terem sido atendidos mesmo após reclamações. Vamos investigar o que aconteceu para evitar que isso se repita. Agradecemos seu feedback e esperamos ter a oportunidade de reconquistar sua confiança em uma futura visita.","Experiência péssima. Fomos em um domingo, nem estava lotado, mas esperamos 1h30 da hora que fizemos nosso pedido até a hora de ir embora  sem que fôssemos atendidos. Reclamamos 3x e cada vez era uma desculpa diferente. Atendimento ruim,  demorado, não volto nem indico. Saímos de lá 11h20 da manha sem tomar café, assim como diversas pessoas estavam saindo chateadas.",49204.0,25099.0
2581,"Caro cliente, lamentamos muito pela experiência negativa que você teve em nosso restaurante. Nossa equipe está trabalhando para melhorar nosso serviço e garantir que todos os clientes sejam bem atendidos. Agradecemos por seu feedback e esperamos ter a oportunidade de recebê-lo novamente para uma experiência melhor.",Serviço ruim,21390.0,9325.0
1372,"Caro cliente, agradecemos pelo seu feedback. Lamentamos que a sua experiência em nosso restaurante não tenha atendido às suas expectativas. Vamos analisar suas observações sobre o paladar e o cuidado com atenção para melhorar nossos serviços. Quanto aos guardanapos, iremos rever a qualidade e substituí-los por opções mais adequadas. Pedimos desculpas pelo inconveniente e esperamos ter a oportunidade de recebê-lo novamente para uma experiência melhor.","Local possui ar condicionado, carnes e peixes, mas deixa a desejar no paladar e no cuidado.  Os guardanapos na mesa,  por exemplo,  eram lenços de papel. Não recomendo a visita.",217531.0,117631.0
2582,"Olá, agradecemos pelo seu feedback e por ter visitado o nosso restaurante. Lamentamos que você tenha achado os preços elevados, entendemos que isso pode ter causado uma má impressão. Vamos levar em consideração o seu comentário para avaliar nossos preços. Esperamos ter a oportunidade de recebê-la novamente no futuro.","Atendimento bom,lugar agradável,porém tudo muito caro,café mais caro que já fui até agora.",49328.0,53733.0
1442,"Prezada cliente, lamento muito pela experiência negativa que teve em nosso estabelecimento. Agradecemos por compartilhar seu feedback, pois nos ajuda a melhorar nossos serviços.",Péssimo atendimento,104736.0,75085.0
2227,"Prezado cliente, lamento muito pela sua experiência recente em nosso restaurante. Reconhecemos que houve falhas no atendimento e nos pedidos, o que resultou em uma má impressão. Agradecemos por compartilhar suas preocupações e saiba que estamos trabalhando para melhorar esses pontos negativos. Esperamos ter a oportunidade de recebê-lo novamente e oferecer uma experiência mais satisfatória.","Há um tempo atrás era meu sushi favorito, ontem tive a segunda experiência ruim no local. O valor ficou mais caro sendo que o atendimento está falho, pedidos demoram demais, não recomendo.",200990.0,9386.0
1915,"Prezada cliente, 

Lamentamos profundamente pelos inconvenientes que você enfrentou durante sua visita ao nosso restaurante. Pedimos desculpas pela condição do banheiro e pelo café e leite requentado. Vamos investigar imediatamente o que ocorreu e tomar as medidas necessárias para garantir que isso não se repita. Agradecemos por compartilhar sua experiência conosco, pois nos ajuda a melhorar nosso serviço. Esperamos ter a oportunidade de recebê-la novamente no futuro. 

Atenciosamente, 
Equipe do restaurante","Banheiro fedorento imundo, café  e leite requentado, falei pra atendente que o leite estava azedo ele nem ligou. Faço nem questão de frequenta lugar desses.",47725.0,31631.0
2344,"Caro cliente, agradecemos pelo seu feedback. Lamentamos que a sua experiência não tenha atendido às suas expectativas em termos de qualidade e quantidade. Vamos analisar a questão da porção de shimeji e verificar como podemos melhorá-la. Quanto ao preço do temaki, entendemos a sua preocupação e vamos avaliar a nossa política de preços. Agradecemos por nos informar sobre esses pontos e trabalharemos para melhorar.","Restaurante muito caro pelo que oferece em termos de qualidade e quantidade. Por exemplo: a porção de shimeji veio com uma rodela de abacaxi -- quando tiramos o abacaxi, ficou uma porção irrisória a um preço que não compensava o pedido. O temaki custou 25.",213669.0,113839.0
897,"Caro cliente, 

Lamentamos profundamente se houve algum mal-entendido ou situação que tenha causado essa impressão. Em nosso restaurante, buscamos acolher e atender a todos os clientes da melhor forma possível. Agradecemos seu feedback e estamos sempre abertos a melhorias.",Restaurante que discrimina crianças carentes. Não recomendo e nunca irei recomendar.,117202.0,97176.0
2293,"Olá, agradecemos pelo seu feedback. Lamentamos que você tenha sentido que não damos atenção suficiente aos pedidos à la carte. Vamos trabalhar para garantir um atendimento adequado a todos os nossos clientes, independentemente da escolha do serviço. Agradecemos por nos informar e esperamos ter a oportunidade de recebê-la novamente em nosso restaurante.","A estrutura é bem legal, espaçosa. Porém não dão atenção para quem prefere pedir À Lá Carte, só para quem rodízio. Se oferecem o serviço, deveria atender adequadamente",168319.0,9004.0
929,Agradecemos pelo seu feedback e lamentamos pela experiência negativa com as tapiocas. Pedimos desculpas pelo cheiro e gosto da goma azeda. Vamos reforçar a atenção nesse aspecto para garantir que isso não aconteça novamente. Agradecemos por nos informar e estamos sempre buscando melhorar nossos serviços.,"As tapiocas vieram com cheiro e gosto da goma azeda, é bom darem mais atenção a esse fator.",234899.0,131650.0
1505,"Olá,

Lamentamos muito que a sua experiência no nosso restaurante não tenha sido satisfatória. Agradecemos por compartilhar suas impressões conosco.

Pedimos desculpas pelo atendimento que você recebeu. Vamos reforçar a importância da cordialidade e eficiência com a nossa equipe.

Quanto aos pastéis, vamos verificar o processo de preparo para garantir que estejam sempre bem recheados. 

Quanto às pizzas, entendemos a importância de utilizar massas frescas e saborosas. Vamos revisar nosso processo de produção para garantir a qualidade.

Agradecemos também por compartilhar a indicação da Pizzaria Faraó. Valorizamos as referências dos nossos clientes e vamos considerar essa sugestão.

Esperamos ter a oportunidade de recebê-la novamente para que possamos proporcionar uma experiência melhor.

Atenciosamente,
Equipe do restaurante","Não gostei!!! O atendimento é ruim, os pastéis vazio sem recheio, as pizzas parecem serem feitas com massas pré prontas e secas. Ninguém da minha família gostou. Quer comer boa pizza e massas? PIZZARIA FARAÓ, massas e pizzas lindas e deliciosas",165929.0,58103.0
2239,"Olá, agradecemos pelo seu feedback. Lamentamos muito pela má experiência que você teve com nosso atendimento. Vamos rever nossos processos internos para garantir que situações como essa não se repitam. Agradecemos pelo elogio aos nossos garçons, eles são realmente importantes para nós. Esperamos que você nos dê uma nova chance no futuro.","Atendimento péssimo, e além de não resolverem nosso problema, não deram nenhum desconto pela nossa insatisfação. O que salva é os garçons",134749.0,99822.0
2706,"Prezado cliente, lamentamos profundamente que tenha tido uma experiência insatisfatória em nosso restaurante. Agradecemos pelo seu feedback e gostaríamos de pedir desculpas pelo fato de a comida não ter atendido às suas expectativas. Vamos revisar nossos processos de preparo para garantir que isso não ocorra novamente. Agradecemos por nos informar e esperamos ter a oportunidade de oferecer-lhe uma experiência melhor em sua próxima visita.",Comida sem gosto,32735.0,11705.0
1118,"Caro cliente, agradecemos por compartilhar sua experiência conosco. Lamentamos que sua pizza de bacon não tenha atendido às suas expectativas. Vamos revisar nossos processos para garantir que isso não ocorra novamente. Agradecemos seu feedback e esperamos ter a oportunidade de melhor atendê-lo no futuro.","Se você comer lá, talvez te entreguem uma boa pizza, mas se pedir para levar, talvez passe pela mesma experiência que eu. Uma Pizza de bacon, que tem bacon polvilhados",175222.0,107493.0
2124,"Olá, agradecemos pelo seu feedback. Lamentamos que a comida não tenha atendido às suas expectativas. Levaremos em consideração suas observações para melhorar a qualidade dos pratos. Agradecemos pelo elogio ao nosso serviço e estamos sempre buscando aprimorar a experiência dos nossos clientes. Quanto ao preço, entendemos sua preocupação e estamos constantemente avaliando nossos preços para oferecer um bom custo-benefício. Esperamos ter a oportunidade de recebê-lo novamente e surpreendê-lo positivamente.",Comida não particularmente deliciosa. Rodizo também muito na média. Bom serviço. Muito caro pela qualidade.,115370.0,84989.0
1198,"Caro cliente, agradecemos seu feedback e lamentamos que tenha sentido que a qualidade do nosso produto não atendeu às suas expectativas. Levamos suas preocupações a sério e estamos sempre buscando melhorar. Se houver algo específico que possamos fazer para resolver essa questão, ficaremos felizes em ouvir suas sugestões. Esperamos ter a oportunidade de recebê-lo novamente em nosso restaurante.",Pouca qualidade do produto ?,32885.0,54388.0
2407,"Olá, sinto muito pela experiência negativa que você teve em nosso restaurante. Lamentamos muito pela demora no seu pedido, entendemos como isso pode ter sido frustrante para você. Vamos analisar o ocorrido para evitar que isso se repita no futuro. Agradecemos pelo seu feedback e esperamos ter a oportunidade de te atender novamente para proporcionar uma experiência melhor.","Foi péssima, fiquei esperando uma hora  pelo pedido no qual não chegou, qdo cheguei ao restaurante só estava com fome, após uma hora de espera, sai com fome, com raiva e muito estressada.",33841.0,17247.0
2184,"Olá, 

Lamentamos que você tenha tido uma experiência negativa em nosso restaurante. Gostaríamos de entender melhor o que aconteceu para melhorarmos nossos serviços. Por favor, compartilhe mais detalhes sobre sua visita para que possamos resolver qualquer problema que tenha ocorrido. Obrigado pelo seu feedback.",Pessima,175625.0,53084.0
1688,"Caro cliente, agradecemos seu feedback sobre nosso restaurante. Lamentamos pela demora na entrega e pelo valor alto. Vamos analisar esses pontos para melhorar nosso serviço. Esperamos ter a oportunidade de recebê-lo novamente em breve.",O ambiente é muito bom porém demora demais para chegar é o valor bem alto até,116758.0,99927.0
2047,"Caro cliente, agradecemos pelo seu feedback. Lamentamos que a experiência com nosso sushi de frango não tenha atendido às suas expectativas. Vamos revisar a receita para garantir que o recheio seja mais satisfatório. Agradecemos por nos informar e faremos o possível para melhorar.","Sushi de frango é sacanagem ne! Nao existe recheio, existe sim uma cobertura de salmão que na real é um pequeno pedaço de nada!",201352.0,93080.0
2428,Obrigado pelo seu feedback. Lamentamos que você tenha achado nossos preços altos. Estamos sempre revisando nossos custos para oferecer a melhor qualidade possível. Esperamos que você possa nos dar outra chance no futuro.,Legal mas os preços são salgados,139821.0,75757.0
947,"Prezada cliente,

Agradecemos por compartilhar sua experiência conosco. Lamentamos profundamente que tenha ficado insatisfeita com o preço, qualidade e tempo de espera. A sua opinião é muito importante para nós e nos esforçaremos para melhorar esses aspectos. Esperamos ter a oportunidade de recebê-la novamente e proporcionar uma experiência mais positiva.

Atenciosamente,
A equipe do restaurante",Péssimo caro e sem qualidade demora,138803.0,83513.0
879,"Caro cliente, agradecemos pelo seu feedback. Lamentamos muito pelo incômodo causado pelos pedintes ao redor do nosso estabelecimento. Estamos cientes dessa situação e estamos trabalhando para encontrar uma solução que melhore a experiência dos nossos clientes. Agradecemos pela compreensão e esperamos poder recebê-lo novamente em breve.","Cerveja eh boa, mas muitos pedintes circundantes enchem o saco dos clientes. Nada contra mas de 30 em 30 segundos aparece um. Teste de paciência!!!",37936.0,13214.0
962,"Olá! Agradecemos pelo seu feedback sobre a Picanha Mania. Lamentamos que você tenha tido uma experiência negativa em relação à qualidade da comida. Vamos revisar nossos processos para garantir que a porção de arroz com brócolis seja servida corretamente e que os acompanhamentos, como vinagrete e maionese, estejam no padrão de qualidade que esperamos. Agradecemos por nos informar sobre esses pontos, pois nos ajuda a melhorar. Esperamos poder oferecer uma experiência melhor em sua próxima visita.","Picanha Mania já foi melhor. A qualidade da comida reduziu bastante. A porção de arroz com brócolis vem em quantidade menor, mas o preço não, e eles não colocam brócolis e sim Couve!!! O vinagrete está ruim e a maionese também, com uma maionese aguada.",221257.0,121908.0
1042,"Olá, agradecemos pelo seu feedback sobre a sua experiência em nosso restaurante. Lamentamos muito que a farofa tenha ficado salgada demais e fria, e também que a xícara de café tenha sido considerada pequena. Faremos uma revisão em nossos processos para garantir que esses pontos sejam melhorados. Valorizamos sua opinião e esperamos ter a oportunidade de oferecer uma experiência melhor no futuro.","Para o preço não achei lá grandes coisas. Farofa estava salgada demais e fria, xícara de café é pequena. Não curti. É só um lugar instagramavel porém com comida ruim.",49159.0,60399.0
889,"Olá, agradecemos pelo seu feedback sobre a nossa pizza. Lamentamos que a qualidade do queijo não tenha atendido às suas expectativas. Vamos revisar nossos ingredientes para garantir que isso não aconteça novamente. Agradecemos por compartilhar sua opinião e esperamos ter a oportunidade de melhor atendê-la no futuro.","Um queijo extremamente amarelo com o gosto totalmente diferente do mussarela, muito parecido com queijo prato e que não combina com pizza. Infelizmente, uma pizza cara que não atendeu minhas expectativas, já foi melhor.",234669.0,132129.0
1384,"Olá, agradecemos pelo seu feedback. Lamentamos pela demora no atendimento e pela dificuldade em chamar a atenção dos garçons. Vamos trabalhar para melhorar esses pontos e garantir um serviço mais eficiente. Quanto ao cardápio, vamos considerar a inclusão de opções sem leite de coco para atender a diferentes preferências. Esperamos ter a oportunidade de recebê-la novamente em nosso restaurante.","O atendimento foi super demorado e conseguir chamar a atenção de um garçon foi um desafio a cada vez que precisávamos do serviço. O cardápio é variado, mas a maioria dos pratos tem leite de coco, o que acaba limitando a escolha.",221320.0,118666.0
905,"Olá, agradecemos pelo seu feedback sobre nossos sanduíches. Lamentamos que você tenha achado o custo alto em relação ao recheio. Vamos revisar nossas porções para garantir uma melhor experiência aos nossos clientes. Quanto à taxa de serviço, ela é opcional e pode ser retirada caso deseje. Agradecemos pela sua opinião e esperamos poder atendê-la novamente em breve.","Custo alto pra pouco recheio nos sanduíches.
Além de já estar caro, ainda cobram 10% de serviço.",130528.0,88023.0
2148,"Olá,

Agradecemos por compartilhar sua experiência conosco. Lamentamos muito que a comida não tenha atendido às suas expectativas, especialmente no que diz respeito às opções veganas e vegetarianas. Vamos revisar nossos pratos para garantir que eles atendam às necessidades de todos os nossos clientes.

Pedimos desculpas também pelo inconveniente da mesa embaixo do ar condicionado com vazamento. Vamos verificar e resolver esse problema imediatamente.

Agradecemos pelo elogio ao nosso atendimento. Valorizamos muito a satisfação dos nossos clientes e estamos sempre empenhados em oferecer um serviço de qualidade.

Esperamos ter a oportunidade de recebê-la novamente em nosso restaurante e proporcionar uma experiência gastronômica mais satisfatória.

Atenciosamente,
[Seu nome]","O lugar é bonito, mas a comida deixou a desejar. Se você é vegano ou vegetariano, não vá. Além do prato custar caríssimo, a lasanha de berinjela estava doce e o risoto fungui tinha caldo de carne. Nos colocaram em uma mesa embaixo do ar condicionado que pingava. Mas o atendimento é muito bom.",30524.0,8487.0
2625,"Caro cliente, agradecemos por compartilhar sua opinião conosco. Lamentamos que você tenha tido uma má experiência em relação aos preços e ao atendimento. Vamos analisar esses pontos e trabalhar para melhorá-los. Esperamos ter a oportunidade de recebê-lo novamente em nosso restaurante.","A comida é boa, mas os preços e o atendimento e horrível. Por favor revejam isso.",21693.0,66156.0
1021,"Cara cliente, agradecemos pelo seu feedback. Lamentamos que a sua experiência não tenha correspondido às suas expectativas em relação ao preço e ao prato servido. Vamos levar em consideração suas observações para melhorar nossos serviços. Esperamos ter a oportunidade de recebê-la novamente no futuro.",Caro demais e não é nada de excepcional. Prato servido modesto.,16625.0,51411.0
974,Olá! Agradecemos pelo seu feedback em relação ao nosso chilli. Lamentamos que tenha achado muito doce. Vamos revisar a receita e ajustar a quantidade de açúcar para garantir um sabor mais equilibrado. Agradecemos por nos ajudar a melhorar.,O chilli está muito doce.,205257.0,111233.0
1740,"Olá, agradecemos pelo seu feedback. Sentimos muito que você tenha tido essa impressão do nosso restaurante. Vamos levar em consideração suas observações sobre a variedade dos sabores das pizzas e massas, assim como a atenção dos garçons durante o rodízio. Trabalharemos para melhorar esses pontos. Obrigada pela sua visita.","Já foi bom. Pouca variedade de sabores das pizzas e das massas e no rodízio, após 10 minutos os garçons evitam passar por sua mesa.",166232.0,14815.0
1635,"Caro cliente, lamentamos muito pela má experiência que você teve em nosso restaurante. Pedimos desculpas pelo churrasco frio e pelo atendimento lento. Vamos investigar o ocorrido e tomar as medidas necessárias para melhorar esses pontos. Agradecemos pelo seu feedback e esperamos ter a oportunidade de recebê-lo novamente para proporcionar uma experiência positiva.","Churrasco frio, atendimento devagar.",139351.0,39335.0
969,"Olá, agradecemos pelo seu feedback! Ficamos felizes em saber que você gostou do atendimento e do que foi servido. Estamos sempre buscando melhorar e esperamos te ver novamente em nosso restaurante.","Gostei muito atendimento.
Gostei do que foi servido.",9214.0,46035.0
917,"Olá, lamentamos muito pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pela confusão com a cobrança do acréscimo do item. Entendemos que você solicitou apenas a substituição da cebola caramelizada pela cebola crua e isso não deveria ter gerado custos adicionais. Vamos revisar nossos procedimentos internos para evitar que isso aconteça novamente. Agradecemos pelo seu feedback e esperamos ter a oportunidade de atendê-lo novamente no futuro.","Sempre pedia o hambúrguer Double K e pedia para trocar cebola caramelizada por cebola crua. Pelo menos 2 vezes por mês eu fazia o pedido.

Desta vez, fiz o pedido em 16/07/2022 e houve informação do atendente que seria cobrado R$ 2,00 pelo acréscimo do item. Veja bem, não pedi para acrescentarem, pedi a mudança da cebola caramelizada por cebola crua.
Infelizmente não voltarei a pedir de vocês.",200398.0,45141.0
2554,"Agradecemos por compartilhar sua experiência conosco. Lamentamos que você não tenha ficado satisfeito com o sabor dos salgadinhos de bolinha de queijo. Vamos revisar nossa receita para garantir que a qualidade seja aprimorada. Agradecemos também por mencionar o tamanho dos salgadinhos, levaremos isso em consideração. Esperamos ter a oportunidade de recebê-lo novamente em nosso restaurante.","O atendimento foi maravilhoso, ganhei um desconto comprando 1 torta e 1 cento de salgadinho de bolinha de queijo (unica opcao que tinha). Paguei 40 reais no cento de salgado, com sabor muuuuito ruim! Penso ter sido feito de queijo ralado de qualidade ruim, nao vale mesmo nem os 40 reais com desconto, tampouco 50 reais, que era o valor real! Alem de ser bem pequeno, o que foi ate bom, pois estragamos pouco!",189235.0,44062.0
2617,"Olá, agradecemos por compartilhar sua experiência conosco. Lamentamos saber que não conseguimos atender às suas expectativas. Vamos levar em consideração seu feedback sobre o atendimento e trabalhar para melhorar. Esperamos ter a oportunidade de recebê-lo novamente e proporcionar uma experiência mais positiva.",Fui por conta das avaliações daqui. Achei normal. Nada demais. A melhor comida é a farofa de charque. Quanto ao atendimento achei alguns funcionários bem antipáticos!,235635.0,131534.0
1380,"Olá, agradecemos pelo seu feedback. Lamentamos se houve algo que tenha causado uma má impressão durante sua visita ao nosso restaurante. Estamos sempre buscando melhorar a experiência dos nossos clientes e levaremos em consideração seus comentários. Obrigada por compartilhar sua opinião conosco.",Exatamente,65376.0,19808.0
2677,"Prezado cliente, lamentamos muito pela má experiência que você teve em nosso restaurante. Pedimos desculpas pelo péssimo atendimento e pela qualidade abaixo do esperado do nosso bolo de especiarias. Vamos analisar essas questões internamente para melhorar e garantir que não ocorram novamente. Agradecemos pelo seu feedback e esperamos ter a oportunidade de lhe proporcionar uma experiência melhor no futuro.",Péssimo atendimento e o bolo de especiarias é melhor comer os grãos puro,143412.0,8865.0
1824,"Caro cliente, lamentamos profundamente pela experiência desagradável que presenciou em nosso restaurante. Reconhecemos que houve um problema na adaptação para receber entregadores e estamos trabalhando para solucioná-lo. Valorizamos o respeito e a dignidade de todas as pessoas, independentemente da posição que ocupam. Pedimos desculpas pelo ocorrido e gostaríamos de ter a oportunidade de reconquistar sua confiança.","Presenciei uma cena muito feia de humilhação. O local não se adaptou para receber entregadores. Vc conhece a índole das pessoas pela forma como eles tratam os seus inferiores. Pode ter a comida que for, mas eu não volto mais nesse lugar.",60596.0,61841.0
1003,"Olá, lamento muito pela experiência negativa que você teve com a nossa caixa de cookies. Peço desculpas pela qualidade dos produtos entregues e pelo sabor intragável que você encontrou. Isso não é algo que esperamos que aconteça.

Gostaria de investigar o ocorrido para entender melhor o que aconteceu e tomar as medidas necessárias para garantir que isso não se repita. Peço que entre em contato novamente com a nossa loja para que possamos resolver essa situação da melhor forma possível.

Mais uma vez, desculpe por qualquer inconveniente causado e espero ter a oportunidade de recuperar a sua confiança em nosso serviço.","Comprei uma caixa de cookies (item caro) que chegaram na véspera de vencer. Mas já estavam horríveis, secos e com sabor intragável. Não conseguimos comer! Entrei em contato com a loja e fui ignorada. Absurdo!",204099.0,111341.0
1086,"Olá, agradecemos por compartilhar sua experiência conosco. Lamentamos que a porção de maionese não tenha atendido às suas expectativas. Vamos analisar suas observações para melhorar nosso serviço. Agradecemos pelo seu feedback.","Olá, sou cliente do frango Mineiro, a comida é boa e um excelente atendimento. Só tenho uma observação a fazer: PORÇÃO DE MAIONESE MINÚSCULA com um PREÇO muito CARO.",190613.0,43101.0
