idSugestaoResposta,sugestaoResposta,comentario,IDComentarioFK,IDUsuarioFK
2181,"Caro cliente, agradecemos pelo seu feedback e lamentamos que a sua experiência não tenha sido satisfatória. Levaremos em consideração seus comentários sobre a qualidade da comida e o preço em relação a ela. Pedimos desculpas pelo corte incorreto da pizza e pela falta de cobertura adequada. Vamos garantir que isso não aconteça novamente. Também entendemos suas preferências em relação ao queijo e à salada, e vamos revisar nossos procedimentos para atender melhor às suas expectativas. Quanto ao Hoagie, vamos trabalhar para melhorar a espessura das fatias de peru. Agradecemos por nos dar a oportunidade de melhorar e esperamos que nos dê outra chance no futuro.","Entrega rápida. A comida não era boa, o preço um pouco alto para a qualidade. A pizza poderia ter usado mais 1-2 minutos, veio cortada errada (lascas e inclinada) e de lado na caixa. A quantidade de cobertura não era pizza inteira. A maioria das pessoas gosta de queijo pesado, eu não. Eu nunca pedi uma salada que já vinha vestida. Era um César sem croutons... cebola, nada. Poderia dizer que o motorista estava sentado em cima da pizza, estava um pouco encharcado no recipiente. Hoagie era qualquer coisa. Eu aprecio o peru natural, mas o LTO não foi cortado em fatias finas. Esta foi uma primeira tentativa, então agora eu sei. Os nós de alho são uma piada, se você mora apenas nesta área, talvez você ache que eles estão bem, mas há muitos outros lugares que fazem um trabalho melhor. Meus outros dois locais não fazem sanduíches, então tentei um novo lugar para esse pedido, já que todos queriam algo diferente. Já vi toneladas de motoristas pegando aqui antes. Acho que é só porque eles são rápidos.",113590,86622
1567,"Prezado cliente,

Lamentamos profundamente pela experiência negativa que você teve em nosso restaurante. Reconhecemos que houve um despreparo por parte do nosso funcionário em relação ao seu pedido de cerveja, o que resultou em uma longa espera e falta de comunicação. 

Gostaríamos de ressaltar que esse incidente não reflete os nossos padrões de atendimento e eficiência. Estamos tomando medidas internas para garantir que situações como essa não se repitam no futuro.

Agradecemos por compartilhar sua experiência conosco, pois isso nos ajuda a melhorar. Esperamos ter a oportunidade de recebê-lo novamente em nosso estabelecimento e proporcionar uma experiência positiva.

Atenciosamente,
Equipe do restaurante.","Ao chegar no local fui atendido por um rapaz que recebeu meus pedidos, após uma longa espera questionei sobre a demora na entrega da cerveja que pedi, para meu espanto o rapaz não anotou, não repassou, não fez nada.
Despreparo total.
Não recomendo e não voltarei.",74815,46856
1258,"Caro cliente, agradecemos por compartilhar sua experiência conosco. Lamentamos que tenha sentido uma queda na qualidade e no atendimento desde a pandemia. Estamos trabalhando para melhorar esses aspectos e recuperar sua confiança. Agradecemos sua fidelidade e esperamos ter a oportunidade de oferecer uma experiência agradável novamente.",Antes da pandemia a frequência neste lugar era frequente. Pos pandemia o rendimento do local não está muito agradável. Preço acessível mas a qualidade deixou a desejar. E o atendimento já não é mais o mesmo.,139204,105383
1214,Agradecemos pelo seu feedback sobre as almôndegas e lamentamos que elas não tenham atendido às suas expectativas. Vamos revisar nossos processos para garantir que as almôndegas sejam servidas na temperatura correta e em um tamanho mais satisfatório. Obrigada por nos informar e faremos o possível para melhorar.,Achei as almôndegas muito pequenas e não vieram quentes ,205397,111240
1251,"Olá, agradecemos pelo seu feedback. Lamentamos pela demora em servir o seu pedido e pela falta de sincronia na entrega dos pratos para o seu grupo. Vamos tomar medidas para melhorar esse aspecto e garantir uma experiência mais satisfatória. Agradecemos por nos informar e esperamos ter a oportunidade de recebê-la novamente em nosso restaurante.","Demorou muito para servir o pedido, e veio em.tempos diferentes para as pessoas q estavam comigo....depois de meia hora que eu havia comido veio o pedido dos meus colegas",145581,48387
911,"Caro cliente, agradecemos pelo seu feedback. Lamentamos que a sua experiência não tenha sido satisfatória. Vamos revisar a organização dos acompanhamentos, especialmente o recheio de cheddar, para garantir que estejam sempre saborosos. Também vamos analisar o preparo do frango e a qualidade dos recheios para melhorar a qualidade dos nossos pratos. Esperamos ter a oportunidade de recebê-lo novamente para que possamos proporcionar uma experiência melhor.","A proposta é boa, só é mal organizada!

Quesito acompanhamentos achei mal armazenado, o principal que é o recheio cheddar está sem sabor! Talvez hoje para a minha primeira vez não foi legal, quem sabe a próxima .

Frango como acompanhamento super salgado e  recheios mal feitos, não gostei mesmo.",119603,58130
2116,"Caro cliente, 

Agradecemos por compartilhar sua opinião conosco. Estamos sempre buscando melhorar nossos serviços e garantir uma experiência agradável para todos os nossos clientes. Se houver algo específico que possamos fazer para melhorar, por favor, nos informe. 

Atenciosamente, 
A equipe do restaurante",Caríssimo!,112838,37095
1909,"Caro cliente, lamentamos profundamente pela experiência decepcionante que você teve em nosso restaurante. Pedimos desculpas pelo erro no pedido e pelo tempo de espera prolongado. Vamos reforçar a comunicação com nossa equipe para evitar que isso aconteça novamente. Quanto à ausência do gerente, vamos investigar o ocorrido e tomar as medidas necessárias para melhorar nosso atendimento. Agradecemos pelo seu feedback e esperamos ter a oportunidade de oferecer uma experiência melhor em uma próxima visita.","Garçom fez pedido errado, mais de 30 minutos para chegar, gerente foi chamado, não veio até a mesa. Atendimento decepcionante.",123731,83462
1339,"Caro cliente, agradecemos pelo seu feedback. Ficamos contentes em saber que a localização do nosso restaurante é conveniente para você, com táxis disponíveis na frente. Esperamos que você tenha tido uma boa experiência conosco e que volte em breve. Estamos sempre buscando melhorar para atender às expectativas dos nossos clientes. Obrigado pela sua visita.",Tem taxi na frente isso é bom para voltt para casa.,37649,51066
1665,"Olá, lamentamos muito pela má experiência que você teve em nosso restaurante. Pedimos desculpas pelo atendimento insatisfatório e pela falta de atenção dos nossos garçons. Vamos trabalhar para melhorar esses pontos e garantir que isso não aconteça novamente. Agradecemos pelo seu feedback.","Conseguimos um mesa bem no centro do lado direito!!! No rodizio...Nao passava um garçom, passamos o tempo todo chamando eles e informando q não estão  passando por nos... resumindo atendimento foi pessimo...!!! Sair de la com fome msm!!! ?",158045,22441
1033,"Olá, agradeço por compartilhar sua experiência conosco. Lamentamos que o bacalhau tenha ficado salgado e a presença de muita oleosidade. Vamos revisar nossos processos para garantir uma melhor qualidade em nossos pratos. Também vamos verificar a qualidade das laranjas para evitar qualquer problema semelhante. Agradecemos seu feedback e esperamos ter a oportunidade de recebê-la novamente em nosso restaurante.","Bacalhau salgado, muita oleosidade, laranja aparentemente bonita mas com gosto de estragado.",103321,62141
1455,Agradecemos pelo seu feedback! Levaremos em consideração o seu comentário sobre o preço. Estamos sempre buscando melhorar e oferecer a melhor experiência possível aos nossos clientes. Esperamos poder recebê-la novamente em breve.,"Muito bom, o preço não é muito razoável",49596,25302
951,"Olá, lamento muito pela experiência negativa que teve com o nosso serviço de delivery. Pedimos desculpas pela comida ter chegado fria, atrasada e com a carne dura. Vamos revisar nossos processos para evitar que isso aconteça novamente. Também entendemos que demoramos para responder e estamos trabalhando para melhorar nossa agilidade no atendimento aos clientes. Agradecemos pelo seu feedback e esperamos ter a oportunidade de oferecer uma experiência melhor no futuro.","Comida chegou fria, atrasada e a carne dura. E o restaurante demorou bastante pra me responder",235341,131718
1256,Olá! Lamentamos muito pela experiência negativa que teve com o nosso serviço de delivery. Pedimos desculpas pelo fato do seu pedido ter chegado frio e sem sabor. Vamos verificar o que aconteceu para que isso não se repita no futuro. Agradecemos pelo seu feedback e esperamos ter a oportunidade de melhor atendê-la em uma próxima vez.,"O pedido era hot e chegou totalmente frio, o sushi totalmente sem sabor e sem recheio",203416,111394
1440,"Olá, agradecemos pelo seu feedback. Lamentamos que sua experiência tenha sido apenas mais ou menos. Estamos sempre buscando melhorar nosso serviço e atender às expectativas dos nossos clientes. Se você tiver alguma sugestão específica, ficaríamos felizes em ouvi-la. Esperamos ter a oportunidade de recebê-la novamente em nosso restaurante.",Mais ou menos,50481,59119
1443,"Olá, agradeço por compartilhar sua experiência conosco. Lamentamos muito que a carne tenha chegado gelada e que as porções não tenham atendido às suas expectativas. Vamos revisar nossos processos para garantir que isso não aconteça novamente. Esperamos ter a oportunidade de recebê-la novamente para uma experiência melhor.","Carne veio gelada, porções minúsculas e caras. Devem esquentar a carne só, e não ainda, não volto mais.",13240,58079
2145,"Caro cliente, agradecemos seu feedback. Lamentamos pela demora na entrega da comida em sua mesa. Vamos revisar nossos processos para garantir um serviço mais ágil no futuro. Esperamos ter a oportunidade de recebê-lo novamente em nosso restaurante.",Atendimento rápido mas pra comida chegar na mesa é um seculo.,140904,34075
926,"Olá, lamentamos muito pela experiência negativa que teve com a nossa pizza. Agradecemos por nos informar sobre a qualidade da pizza, vamos revisar o nosso processo de preparo para garantir que isso não aconteça novamente. Pedimos desculpas pelo transtorno causado e agradecemos pelo seu feedback.","Pensar numa pizza ruim não tem gosto torrada cara gastei 32 reais numa pizza mal feita
Na boa não recomendo essa pizza pra ninguém principalmente a da promoção uma média 26 que parece mais um brotinho.",130385,67676
1689,"Caro cliente, agradecemos pelo seu feedback. Lamentamos que sua experiência não tenha atendido às suas expectativas. Estamos trabalhando constantemente para aprimorar nossos serviços e atender melhor nossos clientes. Agradecemos por nos dar a oportunidade de melhorar.",Precisa melhorar,113990,89980
2197,"Prezada cliente, agradecemos por compartilhar sua opinião sobre nosso restaurante. Lamentamos que você tenha tido uma má experiência em relação ao preço do rodízio e à variedade de sabores oferecidos. Estamos sempre em busca de melhorias e levaremos seu feedback em consideração para aprimorar nossos serviços. Esperamos ter a oportunidade de recebê-la novamente e proporcionar uma experiência mais satisfatória.",Preço elevado do rodízio para poucas opções de sabores.,174949,42635
2144,"Olá, lamentamos muito pela péssima experiência que você teve em nosso restaurante. Pedimos desculpas pelo ocorrido com a venda das carnes que você já havia pago. Vamos reforçar a importância de separar corretamente os pedidos para evitar situações como essa no futuro. Agradecemos pelo seu feedback e esperamos ter a oportunidade de recebê-lo novamente para proporcionar uma experiência melhor.",Referente ao lanche Hot-dog  e nota10 sou cliente desde o começo. Agora hoje fui levar minha família ao lado para jantar e tive uma péssima experiência. O assador vendeu minhas carnes que já tinha pago para outras pessoas e o pior é que não tinha mas carne. Deveriam ter mas cuidado ao que já foi vendido e deixar separado.,118654,72140
1592,"Olá, agradecemos pelo seu feedback e lamentamos muito pelo atendimento que você recebeu. Vamos investigar o ocorrido e tomar as medidas necessárias para melhorar nossa organização e atendimento. A sua opinião é muito importante para nós.","Atendimento péssimo, sem organização total com as pessoas.",58227,20004
1337,"Prezada cliente, 

Lamentamos sinceramente pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pelo atendimento demorado e pela dificuldade em trazer o cardápio. Reconhecemos que a carne não estava ao ponto desejado e que a macaxeira frita não estava crocante como esperado. 

Também lamentamos que um dos nossos garçons tenha sido mal educado e que a conta tenha vindo errada. Entendemos que esses problemas afetaram sua percepção sobre o valor do serviço que oferecemos. 

Agradecemos seu feedback e levaremos suas críticas em consideração para melhorar nossos processos e treinamento da equipe. Esperamos ter a oportunidade de reconquistar sua confiança em uma futura visita. 

Atenciosamente, 
A proprietária do restaurante","Domingo, 06/03.
Atendimento demorado demais, até pra trazerem o cardápio foi uma luta. A carne foi pedida ao ponto e veio seca e sem sal, nem imagino como deve ser a bem passada. Pedimos macaxeira frita, não estava crocante e veio em pedaços enormes. Um dos garçons foi mal educado e a conta ainda veio errada. Para corrigirem e trazerem a conta certa foi outra luta. Caro demais pra esse tipo de serviço, não volto mais e não recomendo.
Obs: pelo menos a linguiça de cordeiro estava boa.",123632,76278
2180,"Olá, agradecemos pelo seu feedback sobre o nosso rodízio. Lamentamos que você não tenha sido informada sobre a exclusão da picanha e alcatra no início. Vamos reforçar a comunicação com nossos garçons para evitar esse tipo de situação. Também levaremos em consideração a sua observação sobre a variedade de carnes oferecidas. Obrigada por compartilhar sua experiência, estamos sempre em busca de melhorias.","O rodízio não inclui picanha nem alcatra mas os garçons não informam ao cliente na entrada, vc só sabe depois q se serve. Não serve a carne na mesa. Pouca variedade de carne para o valor cobrado.",185477,99392
2173,"Caro cliente, lamentamos sinceramente que você tenha tido uma experiência negativa em relação ao atendimento dos nossos garçons. Agradecemos por compartilhar sua opinião e gostaríamos de investigar o ocorrido para melhorar nossos serviços. Esperamos ter a oportunidade de recebê-lo novamente e proporcionar uma experiência mais satisfatória.",Péssimo atendimento dos garçons ?,112022,71330
1921,Agradecemos seu feedback sobre nosso restaurante. Lamentamos que a comida tenha sido carregada no óleo. Vamos revisar nossos processos de preparação para melhorar a qualidade dos pratos. Esperamos ter a oportunidade de recebê-la novamente em breve.,"Ambiente é legal, mas a comida é carregada no óleo.",166288,102773
848,"Cara cliente,

Agradecemos pelo seu feedback e lamentamos sinceramente pela demora em servir o jantar em sua mesa. Reconhecemos que não estávamos preparados para lidar com eventos de 30 pessoas e entendemos que isso causou uma má experiência para você. 

Levamos suas críticas a sério e estamos trabalhando para melhorar nosso atendimento. Pedimos desculpas pelo inconveniente causado e esperamos que você nos dê outra oportunidade para mostrar nosso compromisso em oferecer uma experiência gastronômica de qualidade.

Atenciosamente,
A equipe do restaurante","Neste momento no restaurante.
Demora imensa para vir o jantar para a mesa.
Não  estão  preparados para eventos de 30 pessoas,  imaginem se fossem mais pessoas.
Não  recomendo.
P.S.  após o jantar,  falando da comida. Não  valeu a pena tanta espera. E não  é  a primeira vez que venho aqui, nunca aconteceu isso.  Espero que melhore o atendimento",30513,8708
1235,"Olá, agradecemos pelo seu feedback. Sentimos muito pela má impressão causada. Vamos revisar nossa propaganda para evitar futuros mal entendidos. Obrigada por compartilhar sua opinião.","o frango não é de minas gerais, propaganda enganosa!",189880,36372
1805,"Caro cliente, agradecemos pelo seu feedback e lamentamos que sua experiência tenha sido afetada pelo atendimento e pela lotação do restaurante. Estamos constantemente trabalhando para melhorar nossos serviços e otimizar o atendimento aos nossos clientes. Valorizamos sua opinião e esperamos ter a oportunidade de proporcionar uma experiência mais satisfatória em sua próxima visita.","A qualidade da comida e dos petiscos é muito boa em todos, mas nos outros o atendimento costuma ser melhor, não fica tão cheio, não tem stress pra conseguir vagas e etc...",235873,131534
1394,"Caro cliente, 

Lamentamos muito que sua experiência em nosso restaurante não tenha sido satisfatória. Agradecemos por compartilhar seu feedback conosco e gostaríamos de entender melhor os pontos negativos para melhorar nosso serviço. Estamos à disposição para ouvir suas sugestões e trabalhar para oferecer uma experiência mais positiva da próxima vez. 

Atenciosamente, 
A equipe do restaurante.",Não gostei.,33221,20675
879,"Caro cliente, agradecemos pelo seu feedback. Lamentamos muito pelo incômodo causado pelos pedintes ao redor do nosso estabelecimento. Estamos cientes dessa situação e estamos trabalhando para encontrar uma solução que melhore a experiência dos nossos clientes. Agradecemos pela compreensão e esperamos poder recebê-lo novamente em breve.","Cerveja eh boa, mas muitos pedintes circundantes enchem o saco dos clientes. Nada contra mas de 30 em 30 segundos aparece um. Teste de paciência!!!",37936,13214
1682,"Caro cliente, agradecemos pelo seu feedback. Lamentamos que os salgados e bebidas não tenham atendido às suas expectativas. Vamos revisar nossa oferta e buscar melhorias. Agradecemos pela sua visita e esperamos tê-lo novamente em nosso restaurante.","O ambiente e o atendimento são ok, mas os salgados e bebidas deixam a desejar",161040,111172
1005,"Olá, agradecemos por compartilhar sua experiência conosco. Lamentamos muito pela má impressão causada. Vamos trabalhar para melhorar nosso serviço e garantir uma experiência mais organizada para todos os clientes. Esperamos ter a oportunidade de recebê-la novamente no futuro.",Totalmente desorganizado. Pessoas que chegam depois são servidas antes. Dá pra entender? Tem um ótimo ambiente mas o serviço prestado tem que ser melhorado. Não volto mais.,71393,16314
1255,"Caro cliente, agradecemos pelo seu feedback e lamentamos que a sua experiência em nosso estabelecimento não tenha sido satisfatória. Entendemos a sua frustração em relação à falta de opções clássicas de cafeteria e à ausência de bebidas como cold brew e expresso tônica. Reconhecemos que a qualidade do café não atendeu às suas expectativas e entendemos a importância das notas e acidez na apreciação de um bom café. Vamos levar em consideração as suas observações para melhorar a nossa oferta de café e diversificar o nosso cardápio. Agradecemos novamente pelo seu feedback e esperamos ter a oportunidade de lhe proporcionar uma experiência mais satisfatória no futuro.","Mais lanchonete do que cafeteria, agrada quem gosta de doce. Deveria se Chamar Molen Doces Especiais porque não tive experiência de Café Especial nesse lugar. Colocam caldas e doces em praticamente todo o cardápio deles. Poucas opções classicas de cafeteria . não tem cold brew, não tem expresso tônica, quanto á qualidade do café, deixou muita a desejar, devem fazer café com torra bem velha, bebida não mostrou notas, sem acidez . e olha que tomei no método chemex. Lamentável. Quem é apreciador de café ou entende bem , nem vá. Nota 1.",143217,66780
1415,"Olá, agradecemos pelo seu feedback. Lamentamos que sua experiência não tenha sido satisfatória. Vamos trabalhar para melhorar o atendimento e a qualidade dos nossos pratos. Obrigada por nos informar.","Não consegui entender como esse bar é recomendado em vários sites e blogs sobre turismo em Manaus... É um buteco simples, com atendimento ruim, preços altos (para um buteco), comida simples - até mesmo o famoso pão com pernil não tem nada demais.",219301,119502
1675,"Prezada cliente,

Agradecemos por compartilhar sua experiência conosco. Ficamos felizes em saber que apreciou o atendimento e o ambiente do nosso restaurante. Lamentamos, no entanto, que a comida não tenha correspondido às suas expectativas.

Levaremos em consideração suas observações sobre o bacalhau, as batatas, as azeitonas e as cebolas. Trabalhamos constantemente para aprimorar nossos pratos e garantir a satisfação dos nossos clientes.

Esperamos ter a oportunidade de recebê-la novamente para proporcionar uma experiência gastronômica mais positiva.

Atenciosamente,
A equipe do restaurante","Fomos muito bem atendidos, o ambiente é excelente embora eles possam investir mais em um bom músico. A comida foi sofrível. Pedimos um bacalhau que veio quase sem batatas, muito forte de azeitona, as cebolas estavam cruas - aquela cebola cortada que foi rapidamente ao fogo",221211,122557
1105,"Olá, agradecemos por compartilhar sua experiência conosco. Lamentamos que você tenha tido dúvidas em relação ao corte de carne e a ausência do vinagrete em seu pedido. Vamos revisar nossos processos internos para garantir que isso não aconteça novamente. Se houver algo mais que possamos fazer para melhorar sua experiência, por favor, nos informe. Agradecemos seu feedback.","tenho minhas dúvidas se era picanha mesmo, fora que no cardápio diz que vem vinagrete e não veio.",234001,131571
1873,"Cara cliente,

Lamentamos profundamente pela má experiência que você teve em nosso restaurante. Levamos todas as críticas a sério e estamos trabalhando para melhorar nossos serviços. 

Pedimos desculpas pelo desconforto causado pelo calor no local. Estamos estudando maneiras de melhorar a temperatura ambiente. 

Quanto à limpeza, reforçaremos nossos procedimentos de higiene para garantir que todas as áreas do restaurante estejam sempre impecáveis. 

Nossos funcionários são treinados para oferecer um atendimento cordial e eficiente. Vamos reforçar essa orientação para que todos os membros da equipe estejam sempre dispostos a ajudar os clientes.

Quanto ao banheiro feminino, vamos verificar imediatamente a situação e corrigir qualquer problema encontrado. 

Lamentamos também pelo incômodo causado pelas pessoas bêbadas e falando alto. Vamos reforçar nossa política de controle de consumo de álcool para garantir um ambiente agradável a todos os clientes.

Agradecemos seu feedback e esperamos ter a oportunidade de recebê-la novamente em nosso restaurante, para que possamos proporcionar uma experiência melhor.

Atenciosamente,
Equipe do restaurante","Local quente, sujo, com funcionários emburrados, o banheiro feminino não tem trinca, perguntei ao atendente, fez cara feia e disse que é assim mesmo! Pessoas bêbadas e falando alto. Os comentários dos outros turistas no hotel era que ja foi bom.",214989,119095
1265,"Olá, sinto muito pelo inconveniente que você enfrentou ao visitar nossa cafeteria. Lamentamos profundamente que você tenha perdido a viagem devido ao nosso horário de funcionamento não estar correto nas redes sociais. Vamos verificar e corrigir essa informação imediatamente para evitar que isso aconteça novamente. Agradecemos muito pelo seu feedback e esperamos ter a oportunidade de recebê-la novamente em breve para oferecer uma experiência melhor.","Fui a essa cafeteria e gostei muito da comida. Voltei para tomar café no dia seguinte e ela estava fechada no horário que informada estar aberta já. O horario indicado nas redes é que a abertura acontece 8h da manhã,  me programei para chegar no horário (pois tinha um compromisso) e as 08:20h a cafeteria ainda não tinha sido aberta. Não havia nenhuma comunicação a respeito disso nas redes sociais. Ou seja, perdi a viagem. Não recomendo.",160265,97201
1529,"Caro cliente, agradecemos por compartilhar sua experiência conosco. Lamentamos pela inconveniência causada pelos bancos desconfortáveis e pelo sanduíche que não atendeu às suas expectativas. Vamos analisar esses pontos e buscar maneiras de melhorar. Esperamos ter a oportunidade de recebê-lo novamente em nosso restaurante.","Bancos desconfortáveis, o sanduíche que pedi muito duro",95929,52597
1383,"Olá, sinto muito pela sua experiência negativa em nosso restaurante. Lamentamos pelo atendimento demorado e pela comida que não atendeu às suas expectativas. Vamos trabalhar para melhorar esses pontos e garantir que futuras visitas sejam mais satisfatórias. Obrigada pelo seu feedback.","Nota 2, péssima experiência, atendimento péssimo, demorado, comida nada demais, passei vergonha com meus amigos de fora.",221805,113738
2117,"Caro cliente, lamentamos profundamente que sua experiência no nosso restaurante tenha sido insatisfatória. Pedimos desculpas pelo chocolate gelado e o quiche sem sabor que você recebeu. Levaremos seu feedback em consideração para melhorar nossos pratos. Agradecemos por compartilhar sua opinião e esperamos ter a oportunidade de oferecer uma experiência melhor no futuro.",Foi péssimo. O chocolate gelado tava pior que o que eu faço em casa. O quiche completamente sem sabor. Totalmente insatisfeito. Pra nunca mais voltar.,120686,83082
1513,"Caro cliente, agradecemos por compartilhar sua experiência conosco. Lamentamos muito pela má impressão causada pelos nossos atendentes. Vamos reforçar o treinamento da equipe para que possamos oferecer um serviço mais eficiente e satisfatório. Agradecemos novamente pelo seu feedback e esperamos ter a oportunidade de melhor atendê-lo no futuro.",Os atendentes não sabem o que fazer,110515,45423
1528,"Olá, agradecemos pelo seu feedback e lamentamos muito pela experiência negativa que teve em nosso restaurante. Pedimos desculpas pelo cabelo encontrado em seu sanduíche e pelo fato de o outro sanduíche ter vindo mal passado. Vamos reforçar nossos procedimentos internos para evitar que situações como essas aconteçam novamente. Esperamos ter a oportunidade de recebê-la novamente para proporcionar uma experiência melhor.","Ambiente super agradável,preços acessíveis ,porém minha experiência não foi boa ,veio um cabelo no meu sanduíche ,informei e trocaram ,o outro veio super mal passado .",117880,96302
2132,"Olá, agradecemos pelo seu feedback sobre a pizza de laranja. Lamentamos que você tenha tido uma experiência negativa desta vez. Vamos revisar a receita e trabalhar para melhorar. Esperamos ter a oportunidade de lhe proporcionar uma experiência melhor no futuro.",Já estive outras vezes na pizzaria e comi a pizza de laranja. Nesta última visita pedimos uma pizza de laranja e estava bem diferente; mudaram a receita e ficou muito ruim.,235827,131534
2040,"Olá, lamento muito que a sua experiência em nosso restaurante não tenha sido satisfatória. Pedimos desculpas pelo atendimento demorado e pela comida que não atendeu às suas expectativas. Valorizamos todos os feedbacks e iremos trabalhar para melhorar esses aspectos. Agradecemos por nos informar sobre sua experiência e esperamos ter a oportunidade de recebê-la novamente para proporcionar uma experiência melhor.","Nota 2, péssima experiência, atendimento péssimo, demorado, comida nada demais, passei vergonha com meus amigos de fora.",220848,113738
1692,"Olá, agradecemos pelo seu feedback. Sentimos muito pela má experiência que você teve em nossa área vip. Vamos verificar a questão da vista para o palco e garantir que nossos clientes tenham a melhor experiência possível. Lamentamos também pela caipirinha que não estava de acordo com suas expectativas. Vamos revisar nossos ingredientes e garantir a qualidade dos nossos drinks. Pedimos desculpas por qualquer desconforto que isso possa ter causado.","A área vip não tem vista para o palco, vc tem que mudar de área e ficar em um lugar sem ar condicionado. Pedi caipirinha e não tava legal, a cachaça não era boa e tinha gosto de sumo de limão. Passei mal uns dois dias.",62495,37250
2174,"Olá, agradecemos pelo seu feedback. Lamentamos que você tenha sentido essa diferença em relação à qualidade anterior. Estamos sempre buscando melhorar e levaremos em consideração suas observações para garantir uma experiência melhor da próxima vez.",Já foi bem melhor,55057,26860
997,"Olá, lamento muito que você tenha tido uma experiência desagradável em nosso restaurante. Agradeço por compartilhar sua opinião e gostaria de pedir desculpas pelo atendimento aquém do esperado. Vamos trabalhar para melhorar nesse aspecto. Obrigada pelo feedback.","Não gostei muito.
Achei o atendimento muito fraco",62903,28472
1736,"Olá, agradecemos pelo seu feedback. Lamentamos sinceramente pela sua decepção com a pizza de atum. Vamos revisar nossos processos para garantir que a qualidade dos ingredientes seja sempre a melhor possível. Pedimos desculpas também pela falta de atenção dos nossos garçons, vamos reforçar a importância do bom atendimento. Esperamos ter a oportunidade de melhorar sua experiência em uma próxima visita.","Decepcionada! A pizza de atum veio com atum ralado molhado, tomate picado e ervilha de lata! Meu Deuus!! O preço eraco de pizza top. Os garçons são péssimos. A começar q não ouvem o q a gente fala. Triste, pois esperafa mais.",77669,55606
1924,"Caro cliente, lamentamos muito pelo ocorrido com o rolinho vegetariano. Pedimos desculpas pelo erro em nossa preparação e garantimos que iremos rever nossos processos para evitar que isso aconteça novamente. Agradecemos por nos alertar e valorizamos seu feedback para melhorar nossos serviços.","O rolinho vegetariano veio com carne. Absurdo completo, pois é ofertado como opção vegetariana, sem carne nos ingredientes.",64800,60705
1095,"Caro cliente, agradecemos pelo seu feedback. Lamentamos qualquer inconveniente causado pela nossa política de atendimento após as 23h. Vamos analisar essa questão internamente para melhorar a experiência dos nossos clientes. Agradecemos pela compreensão.",A partir das 23hrs não funcionam mais. Só atendem os clientes q já estão no local,32218,43614
1902,"Olá, agradecemos por compartilhar sua experiência conosco. Lamentamos muito pelo ocorrido e pedimos desculpas pelo envio duplicado do seu pedido. Isso não condiz com nosso padrão de qualidade e estamos tomando as devidas providências para que isso não se repita. Agradecemos pelo seu feedback e esperamos ter a oportunidade de atendê-la novamente no futuro.",vocês mandaram o pedido duplicado,232988,131679
1174,"Prezada cliente,

Lamentamos profundamente pela má experiência que você teve em nosso restaurante. Entendemos que o desligamento dos splits e o comportamento hostil da nossa funcionária foram pontos negativos que causaram uma má impressão.

Gostaríamos de esclarecer que o desligamento dos splits foi uma medida temporária para economizar energia, devido à baixa frequência de clientes no momento. No entanto, reconhecemos que isso afetou negativamente o seu conforto durante a visita.

Quanto ao incidente na adega, pedimos sinceras desculpas pelo comportamento inadequado da nossa funcionária. Vamos tomar as devidas providências para garantir que situações como essa não se repitam no futuro.

Agradecemos por compartilhar sua experiência conosco e por nos dar a oportunidade de melhorar. Valorizamos muito a satisfação dos nossos clientes e estamos empenhados em oferecer um serviço de qualidade, respeito e cordialidade.

Esperamos poder reconquistar sua confiança em uma próxima visita.

Atenciosamente,
A equipe do restaurante","Este restaurante foi a maior decepção que já tive e eu amo sair e não economizo em restaurante. Fui a primeira vez e gostei da cômoda e do lugar, então decidi voltar com uma amiga e depois de consumirmos tudo que desejamos fizemos a avaliação no tablet do restaurante dando ótimo conceito mas eles desligaram parte dos split para economizar energia pois poucos frequentam o lugar e para piorar fomos na adega registrar a beleza do designer e uma supervisora do modo mais hostil que se possa imaginar ordenou que saíssemos do lugar imediatamente pois uma garrafa de vinho se quebrasse custaria mil reais. Ficamos sem ação diante da desequilibrada funcionária que mais parecia que aquilo era uma pegadinha só que não. Ficamos tão constrangidas que nem se quer havíamos acionado a câmera pois a porta da adega estava aberta e de modo sugestivo dava a entender que vc podia entrar para ver melhor o lugar.  Falamos com a gerente do Restaurante para registrar o ocorrido e ficamos completamente desapontados ao ouvir que já era reincidente o tratamento da funcionária e eles nada fazem a respeito. Não gastem o dinheiro e nem o tempo de vcs indo para este lugar. Existem outros melhores com garantia de respeito e cordialidade ao cliente .",198173,84493
